Mail on Sunday (London),Sunday Business Post,The Herald (Ireland),The Irish Times,dail
0.86,0.9025653798256538,0.8787719298245614,0.8972954924874792,0.8717241379310345
0.85,0.9058883248730967,0.911446540880503,0.8935378715244487,0.8717241379310345
0.9350537634408601,0.9231701631701632,0.922488888888889,0.9111342351716963,0.8937142857142858
0.9313752913752915,0.9077979797979798,0.9044736842105264,0.9045871559633026,0.8891440501043842
0.6310204081632653,0.9311807228915664,0.8965647058823532,0.906021505376344,0.8891440501043842
0.889888888888889,0.8921443736730362,0.8402072538860104,0.9118942731277533,0.8882666666666665
0.889888888888889,0.9066666666666666,0.8822641509433963,0.9102158273381296,0.8882666666666665
0.8844565217391304,0.90848,0.8749659863945578,0.9263030303030303,0.8623999999999999
0.9288167053364269,0.8968435754189945,0.9103636363636365,0.8827353815659069,0.8757815442561205
0.9032762836185819,0.903298245614035,0.888,0.8996363636363638,0.9268749999999999
0.869240506329114,0.885119305856833,0.9217349397590361,0.8611764705882353,0.9096774193548386
0.8770526315789473,0.8950189633375475,0.8881274900398407,0.8953510140405617,0.8463333333333335
0.9048101265822783,0.8742028985507245,0.894530612244898,0.8939776951672863,0.7675000000000001
0.8886081871345031,0.8405194805194806,0.883223880597015,0.9165009940357853,0.9031250000000002
0.9088787602552415,0.8725,0.8842857142857143,0.90288,0.8466666666666666
0.8542690058479532,0.8691014492753623,0.8820338983050847,0.9066666666666667,0.8768965517241382
0.9275471698113209,0.9184680851063831,0.8701428571428571,0.9279080459770115,0.9158620689655174
0.9064935064935062,0.895117540687161,0.8805342237061771,0.9170277078085642,0.8666666666666667
0.9622222222222222,0.8919999999999999,0.8347368421052631,0.8844444444444445,0.86
0.8584615384615386,0.8832272727272729,0.885503355704698,0.8921107927411653,0.868
0.9327058823529412,0.8993383137673426,0.9044528301886792,0.8960111576011158,0.847457627118644
0.9359036144578313,0.9242884990253412,0.8948655256723718,0.8922580645161291,0.9500000000000002
0.9436363636363638,0.904169381107492,0.8874796747967479,0.9197342192691031,
,0.8641162227602905,0.9023,0.8752745424292845,
0.9552,0.9256103896103897,0.8797022332506205,0.8480981595092025,0.8774074074074074
0.9673469387755101,0.9176859504132232,0.8640394088669953,0.9095979899497487,0.8942583732057418
0.936,0.8879953917050691,0.8678431372549018,0.8927102803738316,
0.8945573770491805,0.9033020134228188,0.9061505376344088,0.913134073441503,
0.9719999999999999,0.917128712871287,0.8763285024154588,0.8858027079303675,0.8563896848137535
0.9260317460317461,0.9060769230769231,0.8701730103806229,0.9170229007633588,0.8672463768115941
0.7823255813953487,0.911019644527596,0.887464114832536,0.9225974025974025,0.895
0.9619753086419753,0.8983175033921303,0.9000000000000002,0.8864953271028038,
0.8600000000000001,0.8907779886148008,0.8992712550607289,0.8993396226415096,
